"Term","NObs","FreqObs","Obs.Exp","pValue","PMI_Term","PMI","NPMI","Stopword"
"upgrew",16,8.18196694485354e-05,Inf,3.05082156722557e-05,"upgrew",15.326992101032,0.890281102735905,FALSE
"figures",919,0.00469951726395025,114.875,8.06482325991244e-261,"figures",10.7389827891355,0.837406507279245,FALSE
"stilted",29,0.00014829815087547,Inf,3.72142484782575e-09,"stilted",13.6324472113459,0.825992612590378,FALSE
"arabesque",25,0.000127843233513337,Inf,5.95589391408008e-08,"arabesque",13.3921005403604,0.810638650147522,FALSE
"mummery",62,0.000317051219113075,Inf,4.31588741346533e-19,"mummery",12.4755350119103,0.795746013720028,FALSE
"antic",119,0.000608533791523482,Inf,2.95570988484944e-36,"antic",11.8626185339901,0.794814629640058,FALSE
"escargot",7,3.57961053837343e-05,Inf,0.0156241610373607,"escargot",13.9932460603784,0.779489385831253,FALSE
"beechy",7,3.57961053837343e-05,Inf,0.0156241610373607,"beechy",13.8627613395469,0.776227296695719,FALSE
"carvings",42,0.000214776632302405,Inf,4.53747237699619e-13,"carvings",12.2494194747907,0.767452305794862,FALSE
"daubers",12,6.13647520864016e-05,Inf,0.000488198855570519,"daubers",13.084175777766,0.764892524362367,FALSE
"hollowed",94,0.000480690558010146,Inf,9.98517184174262e-29,"hollowed",11.5351957426402,0.763810418271625,FALSE
"figure",902,0.00461258386516118,47.4736842105263,6.06512986061494e-239,"figure",9.80476646555919,0.762265993132148,FALSE
"dwarfs",65,0.000332392407134675,Inf,5.39225221493449e-20,"dwarfs",11.8033442710751,0.760185699797928,FALSE
"fantastic",132,0.000675012272950417,132,2.40816232953924e-38,"fantastic",11.2878675333519,0.757087074766663,FALSE
"grotesque",88,0.000450008181966945,Inf,6.39939166714824e-27,"grotesque",11.5875083190276,0.756516710764755,FALSE
"burlesque",94,0.000480690558010146,Inf,9.98517184174262e-29,"burlesque",11.4944563074595,0.755839703723904,FALSE
"horselaugh",15,7.6705940108002e-05,Inf,6.10187716853938e-05,"horselaugh",12.7689481297579,0.751966625746169,FALSE
"grotesques",19,9.71608574701358e-05,Inf,3.81302967466792e-06,"grotesques",12.5876795417272,0.743335410515405,FALSE
"attitudes",77,0.000393757159221077,Inf,1.31362247177895e-23,"attitudes",11.2701852872999,0.736398454598632,FALSE
"caricatures",22,0.000112502045491736,Inf,4.76555588817804e-07,"caricatures",12.211267663168,0.732751028512765,FALSE
"marmoset",9,4.60235640648012e-05,Inf,0.00390589044963952,"marmoset",12.8962058880639,0.732330939611216,FALSE
"humid",102,0.000521600392734413,Inf,3.89268370143348e-31,"humid",11.2067547193208,0.731625075433326,FALSE
"foliages",17,8.69333987890689e-05,Inf,1.52534837675669e-05,"foliages",12.2674201346668,0.727336310560665,FALSE
"overgrown",78,0.00039887088856161,78,2.62723846135513e-22,"overgrown",11.0727124730259,0.72606740192382,FALSE
"whimsical",110,0.000562510227458681,110,8.49922991419877e-32,"whimsical",10.8114199805503,0.719367342188945,FALSE
"shapes",128,0.000654557355588283,128,3.74296135071941e-37,"shapes",10.624166220748,0.717180967349913,FALSE
"thicket",81,0.000414212076583211,81,3.40516130413254e-23,"thicket",10.9145071501394,0.715540372337508,FALSE
"oglers",6,3.06823760432008e-05,Inf,0.0312488014758149,"oglers",12.7100428440137,0.709883419099151,FALSE
"jocularity",20,0.000102274586810669,Inf,1.90642221352607e-06,"jocularity",11.8569603076543,0.709623514968374,FALSE
"prelude",65,0.000332392407134675,Inf,5.39225221493449e-20,"prelude",10.972892932182,0.709406262712357,FALSE
"barbican",32,0.000163639338897071,Inf,4.65071060197706e-10,"barbican",11.5896769421982,0.708841359095058,FALSE
"caricatura",12,6.13647520864016e-05,Inf,0.000488198855570519,"caricatura",12.1404955347384,0.704999883711903,FALSE
"caricature",29,0.00014829815087547,Inf,3.72142484782575e-09,"caricature",11.5277555641662,0.699708940488616,FALSE
"grot",76,0.000388643429880543,Inf,2.62775567279248e-23,"grot",10.8627450826764,0.699529624706338,FALSE
"wild",500,0.00255686467026673,31.25,6.81373395999031e-126,"wild",9.37267874998881,0.696002064371422,FALSE
"tournure",34,0.000173866797578138,Inf,1.16248440984845e-10,"tournure",11.1882368436176,0.694309446635885,FALSE
"littleness",58,0.000296596301750941,Inf,6.90962428180745e-18,"littleness",11.161432996607,0.693957136828498,FALSE
"paintings",101,0.00051648666339388,101,4.0115160017992e-29,"paintings",10.4267679024704,0.69248027482237,FALSE
"harlequins",16,8.18196694485354e-05,Inf,3.05082156722557e-05,"harlequins",11.7071394679221,0.688072996607441,FALSE
"group",102,0.000521600392734413,102,2.02471341827571e-29,"group",10.3301724954088,0.681168853337579,FALSE
"compartments",36,0.000184094256259205,Inf,2.90569827760045e-11,"compartments",11.0319663377299,0.680715922102366,FALSE
"antique",113,0.000577851415480281,113,1.0899405443261e-32,"antique",10.238731660478,0.680522964235233,FALSE
"appearance",503,0.00257220585828833,22.8636363636364,5.62631057583021e-120,"appearance",9.11274102277356,0.678465707650879,FALSE
"painter",141,0.000721035837015218,70.5,1.80216741567236e-39,"painter",9.98785561797631,0.67706234215104,FALSE
"renaissance",6,3.06823760432008e-05,Inf,0.0312488014758149,"renaissance",12.1357369637641,0.675279826628096,FALSE
"antiquate",6,3.06823760432008e-05,Inf,0.0312488014758149,"antiquate",12.1073892677712,0.673329644064224,FALSE
"antics",17,8.69333987890689e-05,Inf,1.52534837675669e-05,"antics",11.3917532120078,0.673266961686511,FALSE
"satyrs",48,0.000245459008345606,Inf,7.08496132855038e-15,"satyrs",10.7053270939358,0.672030917307106,FALSE
"callot",10,5.11372934053346e-05,Inf,0.00195290028303574,"callot",11.6679082196118,0.669068056078359,FALSE
"saracenic",6,3.06823760432008e-05,Inf,0.0312488014758149,"saracenic",11.98426467761,0.667217098669027,FALSE
"friezes",10,5.11372934053346e-05,Inf,0.00195290028303574,"friezes",11.7506419884858,0.667016197534681,FALSE
"odd",177,0.000905130093274423,44.25,2.77903353420898e-47,"odd",9.693781378907,0.665824520071051,FALSE
"ornaments",158,0.000807969235804287,39.5,9.41279239715292e-42,"ornaments",9.7424998984094,0.665795556110951,FALSE
"costume",47,0.000240345279005073,Inf,1.41716259034751e-14,"costume",10.528858560334,0.664299195971741,FALSE
"puerile",38,0.000194321714940272,Inf,7.2628897510949e-12,"puerile",10.7482675936854,0.663830699146473,FALSE
"grotto",60,0.000306823760432008,60,5.35415164361822e-17,"grotto",10.4072083919349,0.662402424897647,FALSE
"carved",83,0.000424439535264278,83,8.71444422245961e-24,"carved",10.153884308849,0.662221240105144,FALSE
"overhead",24,0.000122729504172803,Inf,1.1912518881789e-07,"overhead",11.0329367821739,0.659637646055552,FALSE
"contortions",18,9.20471281296024e-05,Inf,7.6264103600764e-06,"contortions",11.1533634928935,0.659580400955491,FALSE
"harlequin",41,0.000209662902961872,Inf,9.07589629312557e-13,"harlequin",10.6897617620466,0.659531513083116,FALSE
"ludicrous",61,0.000311937489772541,61,2.71984402893124e-17,"ludicrous",10.3088444588839,0.658375468755379,FALSE
"carving",39,0.000199435444280805,Inf,3.63109200696446e-12,"carving",10.6198335784382,0.65827122036243,FALSE
"rocks",262,0.00133979708721977,32.75,6.3169649656892e-67,"rocks",9.37044984722708,0.65806384809782,FALSE
"comic",68,0.000347733595156276,68,2.35831434200862e-19,"comic",10.2369281871506,0.658045454139743,FALSE
"humorously",15,7.6705940108002e-05,Inf,6.10187716853938e-05,"humorously",11.3576907907825,0.657900837451193,FALSE
"stucco",17,8.69333987890689e-05,Inf,1.52534837675669e-05,"stucco",11.1037411695945,0.657174632267291,FALSE
"motley",40,0.000204549173621339,Inf,1.81536494331542e-12,"motley",10.5528248000093,0.656603923387704,FALSE
"wildness",57,0.000291482572410407,Inf,1.38212631859023e-17,"wildness",10.4591575600139,0.655883733307682,FALSE
"dresses",60,0.000306823760432008,60,5.35415164361822e-17,"dresses",10.2728591726304,0.655374487972848,FALSE
"alcove",24,0.000122729504172803,Inf,1.1912518881789e-07,"alcove",10.7598789576432,0.655330021222955,FALSE
"freshness",47,0.000240345279005073,Inf,1.41716259034751e-14,"freshness",10.657278053866,0.653424018585875,FALSE
"ridiculous",191,0.000976722304041892,38.2,4.47916983974533e-50,"ridiculous",9.46488686592017,0.65324126290991,FALSE
"bizarre",34,0.000173866797578138,Inf,1.16248440984845e-10,"bizarre",10.5995293283337,0.653065129354382,FALSE
"ornamented",79,0.000403984617902144,79,1.3297775597767e-22,"ornamented",10.1018099333529,0.652123190480736,FALSE
"pantomime",26,0.00013295696285387,Inf,2.97775658968735e-08,"pantomime",10.7588373506982,0.65078465481327,FALSE
"gesticulations",11,5.62510227458681e-05,Inf,0.000976425174370801,"gesticulations",11.2680595770332,0.649650857942142,FALSE
"masks",25,0.000127843233513337,Inf,5.95589391408008e-08,"masks",10.6798359446782,0.646280321763002,FALSE
"costumes",11,5.62510227458681e-05,Inf,0.000976425174370801,"costumes",11.2087076248127,0.645432962010715,FALSE
"lined",97,0.000496031746031746,48.5,1.54451415552714e-26,"lined",9.86999650437217,0.644648019294749,FALSE
"humorous",42,0.000214776632302405,Inf,4.53747237699619e-13,"humorous",10.3454491784933,0.644173111216959,FALSE
"masques",17,8.69333987890689e-05,Inf,1.52534837675669e-05,"masques",10.9029214275451,0.643712422830236,FALSE
"distorted",38,0.000194321714940272,Inf,7.2628897510949e-12,"distorted",10.3847351075972,0.643509729332259,FALSE
"gables",6,3.06823760432008e-05,Inf,0.0312488014758149,"gables",11.5259996802862,0.643080670392801,FALSE
"uncouth",49,0.00025057273768614,49,9.03330427512193e-14,"uncouth",10.1958685447372,0.643000016891498,FALSE
"ceiling",59,0.000301710031091474,59,1.05371516264443e-16,"ceiling",10.0993526207347,0.642340639412536,FALSE
"groups",35,0.000178980526918671,Inf,5.8119167117076e-11,"groups",10.3850742984496,0.642315803918016,FALSE
"gourd",27,0.000138070692194404,Inf,1.48877930989523e-08,"gourd",10.553839198099,0.640852288863996,FALSE
"gnarled",7,3.57961053837343e-05,Inf,0.0156241610373607,"gnarled",11.4907567993956,0.640775453912492,FALSE
"grottoes",24,0.000122729504172803,Inf,1.1912518881789e-07,"grottoes",10.6701657597099,0.639233054411358,FALSE
"hairy",73,0.000373302241858943,73,7.8891775547155e-21,"hairy",9.90185644526237,0.637827513012282,FALSE
"pantomimes",12,6.13647520864016e-05,Inf,0.000488198855570519,"pantomimes",10.9716747656854,0.6349983747506,FALSE
"blacked",11,5.62510227458681e-05,Inf,0.000976425174370801,"blacked",10.9675404768049,0.634576830285612,FALSE
"mistakenly",9,4.60235640648012e-05,Inf,0.00390589044963952,"mistakenly",11.3957258502053,0.63445053522616,FALSE
"comical",37,0.000189207985599738,Inf,1.45271539589875e-11,"comical",10.221252295877,0.634057179485658,FALSE
"imagery",29,0.00014829815087547,Inf,3.72142484782575e-09,"imagery",10.2878721228506,0.63311095920867,FALSE
"insuperable",47,0.000240345279005073,Inf,1.41716259034751e-14,"insuperable",10.2925637906555,0.632634238082436,FALSE
"forms",236,0.0012068401243659,19.6666666666667,3.7667024009526e-55,"forms",8.9701308261693,0.632117317325473,FALSE
"fantastical",25,0.000127843233513337,Inf,5.95589391408008e-08,"fantastical",10.3967639070724,0.631314332307248,FALSE
"painted",167,0.000853992799869089,33.4,3.93917388629335e-43,"painted",9.24287243649167,0.629131626059094,FALSE
"painting",123,0.000628988708885616,41,7.69865277086622e-33,"painting",9.41266696054696,0.628217223494547,FALSE
"architecture",53,0.000271027655048274,53,6.08554187329493e-15,"architecture",9.87296212609798,0.62714183180218,FALSE
"laughable",14,7.15922107674685e-05,Inf,0.000122041912152322,"laughable",10.6421966190854,0.623330834353021,FALSE
"mixtures",30,0.000153411880216004,30,2.97713320181129e-08,"mixtures",10.0994667291266,0.623307165103861,FALSE
"woodbines",12,6.13647520864016e-05,Inf,0.000488198855570519,"woodbines",10.8106522138873,0.621729098377074,FALSE
"fanciful",32,0.000163639338897071,Inf,4.65071060197706e-10,"fanciful",10.1065732778751,0.62154554804675,FALSE
"jocular",18,9.20471281296024e-05,Inf,7.6264103600764e-06,"jocular",10.6092241257965,0.62125256005711,FALSE
"wrights",16,8.18196694485354e-05,Inf,3.05082156722557e-05,"wrights",10.452903773512,0.619993750801955,FALSE
"sculpture",50,0.000255686467026673,50,4.60464865853218e-14,"sculpture",9.81870143916786,0.618933250095133,FALSE
"attitude",51,0.000260800196367207,51,2.34630575311952e-14,"attitude",9.75584597025599,0.618726767188025,FALSE
"sculptured",13,6.6478481426935e-05,Inf,0.00024409193800502,"sculptured",10.5921525488449,0.61767366779149,FALSE
"scents",20,0.000102274586810669,Inf,1.90642221352607e-06,"scents",10.3770370265832,0.615849078929382,FALSE
"chinas",7,3.57961053837343e-05,Inf,0.0156241610373607,"chinas",10.9197999426958,0.614915017078146,FALSE
"talismans",7,3.57961053837343e-05,Inf,0.0156241610373607,"talismans",10.9424216825777,0.613606938987469,FALSE
"agape",9,4.60235640648012e-05,Inf,0.00390589044963952,"agape",11.0161265282562,0.612980326973625,FALSE
"ungainly",7,3.57961053837343e-05,Inf,0.0156241610373607,"ungainly",10.9232467459911,0.611632999018228,FALSE
"patchwork",7,3.57961053837343e-05,Inf,0.0156241610373607,"patchwork",10.8716517560375,0.611367368477525,FALSE
"caliban",10,5.11372934053346e-05,Inf,0.00195290028303574,"caliban",10.6908095949792,0.610724182912023,FALSE
"ceilings",19,9.71608574701358e-05,Inf,3.81302967466792e-06,"ceilings",10.3886182276539,0.610578501614213,FALSE
"festoons",11,5.62510227458681e-05,Inf,0.000976425174370801,"festoons",10.5622079083352,0.610414535393699,FALSE
"picturesque",28,0.000143184421534937,Inf,7.44338262202241e-09,"picturesque",10.0690108077122,0.610251764403394,FALSE
"grimaces",16,8.18196694485354e-05,Inf,3.05082156722557e-05,"grimaces",10.3009605168334,0.609783800529586,FALSE
"droll",27,0.000138070692194404,Inf,1.48877930989523e-08,"droll",10.0484510298385,0.608584158784604,FALSE
"sparrows",20,0.000102274586810669,Inf,1.90642221352607e-06,"sparrows",10.1955549412423,0.608520645060829,FALSE
"hermitages",6,3.06823760432008e-05,Inf,0.0312488014758149,"hermitages",11.0348492194129,0.608185457793896,FALSE
"caverns",39,0.000199435444280805,39,7.44444474892776e-11,"caverns",9.75546686473931,0.607658024599701,FALSE
"prettiest",16,8.18196694485354e-05,Inf,3.05082156722557e-05,"prettiest",10.2080744277182,0.606965249249065,FALSE
"adorned",122,0.000623874979545083,24.4,3.06035826138947e-30,"adorned",9.07501445914749,0.606520933219521,FALSE
"whimsically",7,3.57961053837343e-05,Inf,0.0156241610373607,"whimsically",10.8081810472012,0.605488756497956,FALSE
"intermingled",18,9.20471281296024e-05,Inf,7.6264103600764e-06,"intermingled",10.2031781478837,0.604711361431303,FALSE
"assemblage",27,0.000138070692194404,27,2.1588687597606e-07,"assemblage",9.90339458614157,0.60467852593169,FALSE
"sculptures",13,6.6478481426935e-05,Inf,0.00024409193800502,"sculptures",10.3155724080872,0.603334450327705,FALSE
"silted",11,5.62510227458681e-05,Inf,0.000976425174370801,"silted",10.5341261168765,0.603240104218635,FALSE
"gothic",69,0.000352847324496809,34.5,2.15364110120549e-18,"gothic",9.42329220767359,0.602971399612152,FALSE
"unqualified",29,0.00014829815087547,Inf,3.72142484782575e-09,"unqualified",9.94689887978825,0.602601071134838,FALSE
"monkeys",27,0.000138070692194404,Inf,1.48877930989523e-08,"monkeys",9.9704674338518,0.601968959081497,FALSE
"pursy",6,3.06823760432008e-05,Inf,0.0312488014758149,"pursy",10.8409552938216,0.601533679728607,FALSE
"versed",59,0.000301710031091474,59,1.05371516264443e-16,"versed",9.54299070144455,0.601416393104101,FALSE
"rock",162,0.000828424153166421,16.2,1.65257381848355e-36,"rock",8.74674381724856,0.60039795886425,FALSE
"deserts",61,0.000311937489772541,30.5,4.35455558208144e-16,"deserts",9.36797989729413,0.598881779172822,FALSE
"parchemin",7,3.57961053837343e-05,Inf,0.0156241610373607,"parchemin",10.6707034611149,0.598658234650616,FALSE
"gestures",32,0.000163639338897071,32,7.90681690454608e-09,"gestures",9.74427867840408,0.598263972081209,FALSE
"access",72,0.000368188512518409,24,3.70336218691631e-18,"access",9.22866275561888,0.59790283184329,FALSE
"fantastically",7,3.57961053837343e-05,Inf,0.0156241610373607,"fantastically",10.7146055912116,0.595872603867069,FALSE
"foliage",34,0.000173866797578138,34,2.09264375248897e-09,"foliage",9.71885468843593,0.595124594350197,FALSE
"extravagant",84,0.000429553264604811,28,1.40771865165907e-21,"extravagant",9.13917224199988,0.594985375567705,FALSE
"smoked",20,0.000102274586810669,Inf,1.90642221352607e-06,"smoked",10.1383847629133,0.594101250565223,FALSE
"jumbled",13,6.6478481426935e-05,Inf,0.00024409193800502,"jumbled",10.2796843110894,0.594086840289866,FALSE
"grimace",21,0.000107388316151203,Inf,9.53162359634192e-07,"grimace",9.93033029948308,0.594017225726373,FALSE
"laugh",150,0.00076705940108002,25,4.0322364061825e-37,"laugh",8.86845986639546,0.593938110785204,FALSE
"faces",107,0.000547169039437081,21.4,5.34472341656035e-26,"faces",8.95216615675266,0.593603732351101,FALSE
"gunwale",7,3.57961053837343e-05,Inf,0.0156241610373607,"gunwale",10.7344944662977,0.593501110004747,FALSE
"contorted",8,4.09098347242677e-05,Inf,0.00781194069514902,"contorted",10.5763557452925,0.593365046886248,FALSE
"dances",36,0.000184094256259205,36,5.52130820188618e-10,"dances",9.57175323946698,0.593247922920459,FALSE
"brett",19,9.71608574701358e-05,Inf,3.81302967466792e-06,"brett",10.0671684392447,0.592986278811941,FALSE
"bonzes",9,4.60235640648012e-05,Inf,0.00390589044963952,"bonzes",10.4086609987419,0.591760027516927,FALSE
"etruscan",6,3.06823760432008e-05,Inf,0.0312488014758149,"etruscan",10.6196482903146,0.590918728524481,FALSE
"cornice",26,0.00013295696285387,Inf,2.97775658968735e-08,"cornice",9.83072785978697,0.590656159680964,FALSE
"antiquated",21,0.000107388316151203,Inf,9.53162359634192e-07,"antiquated",9.84230607995795,0.590598789737411,FALSE
"cavern",44,0.000225004090983472,44,2.60876028449504e-12,"cavern",9.52512029211022,0.590415331132566,FALSE
"compartment",13,6.6478481426935e-05,Inf,0.00024409193800502,"compartment",10.2917636101695,0.589959103686355,FALSE
"postures",14,7.15922107674685e-05,Inf,0.000122041912152322,"postures",10.0402311523846,0.589437509203812,FALSE
"bouffon",6,3.06823760432008e-05,Inf,0.0312488014758149,"bouffon",10.5748523021251,0.589386048626463,FALSE
"bacchanalian",8,4.09098347242677e-05,Inf,0.00781194069514902,"bacchanalian",10.3472723904329,0.589163188125851,FALSE
"oddity",11,5.62510227458681e-05,Inf,0.000976425174370801,"oddity",10.2780960326086,0.587971769347718,FALSE
"summits",26,0.00013295696285387,26,4.16911658642822e-07,"summits",9.72017871923537,0.587957875588702,FALSE
"sublimes",21,0.000107388316151203,Inf,9.53162359634192e-07,"sublimes",10.0536436114774,0.587152660494238,FALSE
"mynheer",8,4.09098347242677e-05,Inf,0.00781194069514902,"mynheer",10.2729865468524,0.586646781209214,FALSE
"masked",14,7.15922107674685e-05,Inf,0.000122041912152322,"masked",10.0813427590842,0.586366204460793,FALSE
"grote",7,3.57961053837343e-05,Inf,0.0156241610373607,"grote",10.5642274963732,0.586178843759756,FALSE
"cliffs",32,0.000163639338897071,32,7.90681690454608e-09,"cliffs",9.56634204633696,0.586060101675766,FALSE
"exhibitions",14,7.15922107674685e-05,Inf,0.000122041912152322,"exhibitions",9.94710697927159,0.586040514516106,FALSE
"steep",62,0.000317051219113075,31,2.24602451036634e-16,"steep",9.26881590985437,0.585364288339132,FALSE
"grovel",8,4.09098347242677e-05,Inf,0.00781194069514902,"grovel",10.4139571889517,0.584810112390637,FALSE
"mantling",13,6.6478481426935e-05,Inf,0.00024409193800502,"mantling",10.0837438577106,0.584598689484235,FALSE
"pavilions",9,4.60235640648012e-05,Inf,0.00390589044963952,"pavilions",10.1568190282156,0.583940583195772,FALSE
"monstrous",49,0.00025057273768614,24.5,1.1753536688157e-12,"monstrous",9.24488872169789,0.583766947491549,FALSE
"features",82,0.000419325805923744,20.5,5.71932741218492e-20,"features",8.92814106753726,0.582999776027215,FALSE
"decorations",22,0.000112502045491736,Inf,4.76555588817804e-07,"decorations",9.71246557747122,0.582994639146787,FALSE
"mocker",6,3.06823760432008e-05,Inf,0.0312488014758149,"mocker",10.5506994823673,0.582979098438956,FALSE
"farces",13,6.6478481426935e-05,Inf,0.00024409193800502,"farces",10.0199107761181,0.582483703087764,FALSE
"masque",24,0.000122729504172803,Inf,1.1912518881789e-07,"masque",9.70035830600472,0.582360988459863,FALSE
"quaint",22,0.000112502045491736,Inf,4.76555588817804e-07,"quaint",9.71324231767303,0.582192322897604,FALSE
"busts",9,4.60235640648012e-05,Inf,0.00390589044963952,"busts",10.2219776598743,0.581369159591478,FALSE
"mouldings",12,6.13647520864016e-05,Inf,0.000488198855570519,"mouldings",10.0216432364538,0.581320952054672,FALSE
"hideous",44,0.000225004090983472,22,3.06845135568731e-11,"hideous",9.24900069628116,0.580327440094686,FALSE
"ridicule",81,0.000414212076583211,20.25,1.09153306350109e-19,"ridicule",8.90729035630858,0.58032631733144,FALSE
"rustic",33,0.000168753068237604,33,4.06936253460195e-09,"rustic",9.40859699503514,0.57981245404761,FALSE
"pinnacles",9,4.60235640648012e-05,Inf,0.00390589044963952,"pinnacles",10.201685539194,0.57931844616802,FALSE
"hilly",19,9.71608574701358e-05,Inf,3.81302967466792e-06,"hilly",9.68153038198894,0.579134393807025,FALSE
"risibility",6,3.06823760432008e-05,Inf,0.0312488014758149,"risibility",10.4865347657335,0.579072127997274,FALSE
"risible",8,4.09098347242677e-05,Inf,0.00781194069514902,"risible",10.2278283351293,0.578697232001247,FALSE
"magnificently",16,8.18196694485354e-05,Inf,3.05082156722557e-05,"magnificently",9.76941357025413,0.578662201052662,FALSE
"tableau",30,0.000153411880216004,30,2.97713320181129e-08,"tableau",9.4146529910121,0.57854468784678,FALSE
"relievos",7,3.57961053837343e-05,Inf,0.0156241610373607,"relievos",10.2661784773249,0.578108330449234,FALSE
"projecting",17,8.69333987890689e-05,Inf,1.52534837675669e-05,"projecting",9.78078929857331,0.577938570632695,FALSE
"cadre",6,3.06823760432008e-05,Inf,0.0312488014758149,"cadre",10.3857393647302,0.577583328258256,FALSE
"laughing",67,0.000342619865815742,22.3333333333333,9.64454032693214e-17,"laughing",8.99078537450448,0.577345547568199,FALSE
"twisted",27,0.000138070692194404,27,2.1588687597606e-07,"twisted",9.54708681875161,0.576238383748108,FALSE
"chair",122,0.000623874979545083,17.4285714285714,3.06102527909596e-28,"chair",8.64768773535439,0.576032684599038,FALSE
"decorated",29,0.00014829815087547,29,5.7686086571072e-08,"decorated",9.47276653522384,0.575053017361491,FALSE
"drollery",11,5.62510227458681e-05,Inf,0.000976425174370801,"drollery",10.0840196969533,0.575024318163539,FALSE
"rude",99,0.000506259204712813,16.5,8.3433684506574e-23,"rude",8.72118034860436,0.57415503677392,FALSE
"images",82,0.000419325805923744,16.4,5.03962698308638e-19,"images",8.74540661269024,0.572793189200438,FALSE
"gigantic",22,0.000112502045491736,22,5.71896195653348e-06,"gigantic",9.49159955219737,0.572210424862372,FALSE
"cascades",13,6.6478481426935e-05,Inf,0.00024409193800502,"cascades",9.9179147337882,0.572156586559561,FALSE
"confucius",12,6.13647520864016e-05,Inf,0.000488198855570519,"confucius",9.99200287498465,0.571999685961567,FALSE
"lapdog",8,4.09098347242677e-05,Inf,0.00781194069514902,"lapdog",10.0746107055386,0.571877564735209,FALSE
"weave",26,0.00013295696285387,Inf,2.97775658968735e-08,"weave",9.57648100126773,0.571571280807018,FALSE
"mlange",13,6.6478481426935e-05,Inf,0.00024409193800502,"mlange",9.77805127570535,0.571339105848553,FALSE
"singularly",20,0.000102274586810669,20,2.09716192913635e-05,"singularly",9.54135158099295,0.570458693032998,FALSE
"shape",83,0.000424439535264278,16.6,2.66910295451455e-19,"shape",8.69085987636021,0.569980218000596,FALSE
"capricious",27,0.000138070692194404,27,2.1588687597606e-07,"capricious",9.35338066882449,0.569812503047915,FALSE
"dancing",68,0.000347733595156276,22.6666666666667,5.03093464523177e-17,"dancing",8.89589703768668,0.569569587174214,FALSE
"impertinently",12,6.13647520864016e-05,Inf,0.000488198855570519,"impertinently",9.93431704185765,0.569277647271401,FALSE
"farce",39,0.000199435444280805,39,7.44444474892776e-11,"farce",9.19935079599135,0.56869085156314,FALSE
"style",121,0.000618761250204549,13.4444444444444,3.43502077464185e-26,"style",8.50867988835077,0.568689003147334,FALSE
"tapestry",16,8.18196694485354e-05,Inf,3.05082156722557e-05,"tapestry",9.66039562519689,0.568407257608487,FALSE
"attire",32,0.000163639338897071,32,7.90681690454608e-09,"attire",9.23867999879754,0.568357943649775,FALSE
"drawings",20,0.000102274586810669,20,2.09716192913635e-05,"drawings",9.49526390162726,0.568183698339847,FALSE
"relievo",16,8.18196694485354e-05,Inf,3.05082156722557e-05,"relievo",9.69670506555348,0.567547275082153,FALSE
"personages",24,0.000122729504172803,24,1.54871518106803e-06,"personages",9.37544327825283,0.567185828017155,FALSE
"habiliments",9,4.60235640648012e-05,Inf,0.00390589044963952,"habiliments",9.93055342695965,0.567091875082518,FALSE
"politer",13,6.6478481426935e-05,Inf,0.00024409193800502,"politer",9.94430573438821,0.566849493870104,FALSE
"and",8429,0.0431036246113566,1.2977675134719,1.03745365228545e-58,"and",6.09670617666317,0.566597526085873,TRUE
"outline",20,0.000102274586810669,Inf,1.90642221352607e-06,"outline",9.53213448181366,0.566563106709791,FALSE
"scenery",24,0.000122729504172803,24,1.54871518106803e-06,"scenery",9.41736409739331,0.566351867393295,FALSE
"grinning",14,7.15922107674685e-05,Inf,0.000122041912152322,"grinning",9.73404489794229,0.565865569550773,FALSE
"irregular",70,0.000357961053837342,17.5,1.28277852760826e-16,"irregular",8.78885911165846,0.565757176407484,FALSE
"nazarite",8,4.09098347242677e-05,Inf,0.00781194069514902,"nazarite",10.1421782602495,0.565271097741235,FALSE
"spouts",12,6.13647520864016e-05,Inf,0.000488198855570519,"spouts",9.8188770055849,0.565048433972448,FALSE
"ligure",7,3.57961053837343e-05,Inf,0.0156241610373607,"ligure",10.056397659848,0.564996373532021,FALSE
"buffoonery",8,4.09098347242677e-05,Inf,0.00781194069514902,"buffoonery",9.9769870843998,0.564971141207054,FALSE
"headdress",10,5.11372934053346e-05,Inf,0.00195290028303574,"headdress",9.92512030274963,0.564485566418743,FALSE
"habits",79,0.000403984617902144,15.8,3.37836057467797e-18,"habits",8.65720629182874,0.564427309364778,FALSE
"accoutred",9,4.60235640648012e-05,Inf,0.00390589044963952,"accoutred",9.89751357288145,0.564182227418765,FALSE
"incidents",44,0.000225004090983472,22,3.06845135568731e-11,"incidents",9.09625297295405,0.564106202449629,FALSE
"mimic",22,0.000112502045491736,22,5.71896195653348e-06,"mimic",9.44051092959603,0.564043113694882,FALSE
"champain",9,4.60235640648012e-05,Inf,0.00390589044963952,"champain",10.1206571241957,0.563768032943076,FALSE
"visages",10,5.11372934053346e-05,Inf,0.00195290028303574,"visages",9.83477294763297,0.563382889334899,FALSE
"comedies",21,0.000107388316151203,21,1.09619045467784e-05,"comedies",9.40080421037658,0.562055641466304,FALSE
"imaginable",45,0.000230117820324006,22.5,1.60069754068113e-11,"imaginable",8.91225885080383,0.561794588662492,FALSE
"romantic",47,0.000240345279005073,23.5,4.34459383488365e-12,"romantic",8.9778685042733,0.561488971647628,FALSE
"spoiled",39,0.000199435444280805,39,7.44444474892776e-11,"spoiled",9.0805953148205,0.560425641763129,FALSE
"representing",50,0.000255686467026673,16.6666666666667,5.50430911268141e-12,"representing",8.8735992943754,0.560238993486606,FALSE
