Term,NObs,FreqObs,Obs.Exp,pValue,PMI_Term,PMI,NPMI,Stopword
support,238,6.40E-05,0.61498708,2.72E-09,support,5.290132033,0.366239094,FALSE
event,138,3.71E-05,0.693467337,0.001051404,event,5.467754233,0.366197815,FALSE
branches,144,3.87E-05,0.695652174,0.000908918,branches,5.457305851,0.366185061,FALSE
farther,254,6.83E-05,0.596244131,4.33E-11,farther,5.262202947,0.366023326,FALSE
rate,158,4.25E-05,0.644897959,1.71E-05,rate,5.410832865,0.366014645,FALSE
po,138,3.71E-05,0.700507614,0.001492415,po,5.469032299,0.365979792,FALSE
ia,290,7.79E-05,0.517857143,1.33E-20,ia,5.186264177,0.365749353,FALSE
believed,160,4.30E-05,0.653061224,2.81E-05,believed,5.407445291,0.365704551,FALSE
ge,184,4.95E-05,0.613333333,1.51E-07,ge,5.352741572,0.36567934,FALSE
dry,181,4.86E-05,0.61774744,3.03E-07,dry,5.356965644,0.365541024,FALSE
bad,306,8.22E-05,0.580645161,1.75E-14,bad,5.199944145,0.365505931,FALSE
throw,140,3.76E-05,0.744680851,0.009349413,throw,5.473228191,0.365304612,FALSE
lately,165,4.43E-05,0.657370518,2.90E-05,lately,5.395650618,0.365288499,FALSE
dead,353,9.49E-05,0.505730659,9.19E-27,dead,5.121017654,0.365146285,FALSE
help,270,7.26E-05,0.585683297,1.58E-12,help,5.230261221,0.36497532,FALSE
foreign,186,5.00E-05,0.624161074,4.04E-07,foreign,5.346092679,0.364897277,FALSE
ask,173,4.65E-05,0.697580645,0.000299989,ask,5.392591154,0.364649402,FALSE
mer,111,2.98E-05,0.735099338,0.015813986,mer,5.524402599,0.364592106,FALSE
late,384,0.000103213,0.459330144,5.08E-39,late,5.066105237,0.364518193,FALSE
three,808,0.000217176,0.380772856,1.09E-134,three,4.81675678,0.364451234,FALSE
title,254,6.83E-05,0.533613445,1.67E-16,title,5.215071183,0.364373367,FALSE
preserve,150,4.03E-05,0.660792952,8.61E-05,preserve,5.412080151,0.364315235,FALSE
female,135,3.63E-05,0.754189944,0.015105084,female,5.474322981,0.364198354,FALSE
next,520,0.000139767,0.430463576,4.88E-63,next,4.964297651,0.364158249,FALSE
lord,1335,0.000358825,0.308100623,0,lord,4.620968787,0.363908362,FALSE
mi,249,6.69E-05,0.54248366,2.51E-15,mi,5.21937299,0.36386365,FALSE
z,764,0.00020535,0.361229314,2.79E-145,z,4.811685774,0.363834258,FALSE
engaged,175,4.70E-05,0.655430712,1.40E-05,engaged,5.362479117,0.363738141,FALSE
danger,306,8.22E-05,0.566666667,7.48E-16,danger,5.173270948,0.363565175,FALSE
queen,301,8.09E-05,0.495881384,1.60E-24,queen,5.141763174,0.363555514,FALSE
ch,255,6.85E-05,0.532359081,1.08E-16,ch,5.204597078,0.363524681,FALSE
blood,469,0.000126059,0.462524655,2.40E-46,blood,5.002819296,0.363348579,FALSE
broken,172,4.62E-05,0.6692607,4.74E-05,broken,5.366981582,0.363188379,FALSE
sich,81,2.18E-05,0.743119266,0.049848527,sich,5.591501484,0.362770076,TRUE
willing,187,5.03E-05,0.766393443,0.006917381,willing,5.376438705,0.362769253,FALSE
authority,383,0.000102944,0.491025641,9.04E-32,authority,5.063130496,0.362408858,FALSE
child,310,8.33E-05,0.510708402,6.04E-23,child,5.129608189,0.362402023,FALSE
duty,351,9.43E-05,0.468624833,9.77E-34,duty,5.073665477,0.362365822,FALSE
weight,220,5.91E-05,0.565552699,7.31E-12,weight,5.247007354,0.362286186,FALSE
apparent,100,2.69E-05,0.763358779,0.048159584,apparent,5.536386991,0.362201176,FALSE
folly,133,3.57E-05,0.689119171,0.001053037,folly,5.429914265,0.362025113,FALSE
lips,134,3.60E-05,0.694300518,0.001303738,lips,5.429821794,0.362018947,FALSE
condition,286,7.69E-05,0.4991274,6.74E-23,condition,5.140441164,0.361947011,FALSE
blessing,109,2.93E-05,0.721854305,0.0108576,blessing,5.492836121,0.361705867,FALSE
cant,143,3.84E-05,0.635555556,2.25E-05,cant,5.385890655,0.361659781,FALSE
communion,94,2.53E-05,0.734375,0.026546803,communion,5.53379549,0.361499065,FALSE
soon,502,0.000134929,0.42614601,1.21E-62,soon,4.943787847,0.36143421,FALSE
third,322,8.65E-05,0.472834068,2.97E-30,third,5.088938396,0.361409436,FALSE
substance,117,3.14E-05,0.709090909,0.005038381,substance,5.464967412,0.361350005,FALSE
void,140,3.76E-05,0.64516129,5.42E-05,void,5.391354005,0.361309053,FALSE
noise,132,3.55E-05,0.771929825,0.028862501,noise,5.454389435,0.361286564,FALSE
hi,312,8.39E-05,0.479262673,3.47E-28,hi,5.09831155,0.361166687,FALSE
side,225,6.05E-05,0.558312655,1.16E-12,side,5.225206159,0.361147771,FALSE
ai,342,9.19E-05,0.464673913,9.47E-34,ai,5.063592239,0.360957965,TRUE
fen,99,2.66E-05,0.697183099,0.006698424,fen,5.500290842,0.360898929,FALSE
dame,104,2.80E-05,0.759124088,0.03904974,dame,5.507837052,0.360759502,FALSE
passed,256,6.88E-05,0.533333333,1.19E-16,passed,5.173969099,0.360658609,FALSE
sir,968,0.000260182,0.322774258,4.49E-239,sir,4.68668786,0.360502307,FALSE
tie,401,0.000107782,0.427050053,4.53E-50,tie,4.993874918,0.360449964,FALSE
grew,122,3.28E-05,0.709302326,0.004187813,grew,5.443265458,0.360402501,FALSE
showed,100,2.69E-05,0.694444444,0.005796253,showed,5.490370043,0.360354522,FALSE
fruits,126,3.39E-05,0.696132597,0.002006996,fruits,5.427599696,0.360286409,FALSE
pays,104,2.80E-05,0.764705882,0.045158956,pays,5.504302573,0.360276451,FALSE
ie,431,0.000115845,0.416827853,2.25E-57,ie,4.966277122,0.360241297,FALSE
yes,215,5.78E-05,0.542929293,2.21E-13,yes,5.219759054,0.360155323,FALSE
yours,120,3.23E-05,0.6,9.08E-06,yours,5.398293072,0.360026044,TRUE
calling,108,2.90E-05,0.635294118,0.000240256,calling,5.44189859,0.360015215,FALSE
crown,309,8.31E-05,0.518456376,8.92E-22,crown,5.109624127,0.360013422,FALSE
mouth,227,6.10E-05,0.58961039,1.75E-10,mouth,5.225178809,0.359992282,FALSE
battle,201,5.40E-05,0.612804878,3.71E-08,battle,5.266694546,0.359930824,FALSE
hat,178,4.78E-05,0.55799373,2.59E-10,hat,5.27361087,0.359897245,TRUE
sleep,148,3.98E-05,0.637931034,1.92E-05,sleep,5.35382496,0.359473587,FALSE
evening,197,5.30E-05,0.588059701,2.34E-09,evening,5.254937899,0.359324951,FALSE
repeated,132,3.55E-05,0.653465347,0.000151695,repeated,5.388415703,0.359294684,FALSE
opened,157,4.22E-05,0.599236641,3.28E-07,opened,5.319314092,0.359271857,FALSE
lait,98,2.63E-05,0.685314685,0.004492865,lait,5.479270839,0.359198212,FALSE
half,430,0.000115577,0.406427221,3.00E-61,half,4.948332948,0.359072741,FALSE
opposition,126,3.39E-05,0.633165829,6.08E-05,opposition,5.389083398,0.359034543,FALSE
determine,127,3.41E-05,0.725714286,0.006741447,determine,5.422377011,0.358912296,FALSE
im,377,0.000101331,0.428896473,1.31E-46,im,4.995349074,0.358881805,TRUE
immediately,337,9.06E-05,0.478693182,1.96E-30,immediately,5.052633895,0.358764043,FALSE
ring,105,2.82E-05,0.673076923,0.001912035,ring,5.450117943,0.358762612,FALSE
leaving,139,3.74E-05,0.623318386,1.18E-05,leaving,5.355648924,0.358678288,FALSE
caused,136,3.66E-05,0.644549763,6.69E-05,caused,5.36882465,0.358597371,FALSE
pretty,170,4.57E-05,0.574324324,5.70E-09,pretty,5.278773307,0.358513855,FALSE
signifies,79,2.12E-05,0.632,0.001564928,signifies,5.505271334,0.358408382,FALSE
opposed,80,2.15E-05,0.707964602,0.021012419,opposed,5.530135647,0.358338687,FALSE
ail,123,3.31E-05,0.643979058,0.000147837,ail,5.39173652,0.358276109,FALSE
owing,111,2.98E-05,0.716129032,0.008253822,owing,5.44623006,0.35821521,FALSE
conscience,175,4.70E-05,0.579470199,6.52E-09,conscience,5.269404098,0.35817533,FALSE
places,357,9.60E-05,0.475366178,7.66E-33,places,5.029108612,0.358134592,FALSE
hold,414,0.000111276,0.422018349,2.38E-53,hold,4.95650956,0.357923324,FALSE
xiv,108,2.90E-05,0.687898089,0.003117708,xiv,5.439579232,0.357880012,FALSE
ani,119,3.20E-05,0.619791667,4.13E-05,ani,5.384960569,0.357775135,FALSE
naked,95,2.55E-05,0.72519084,0.019699349,naked,5.484821024,0.357744874,FALSE
walk,169,4.54E-05,0.592982456,5.77E-08,walk,5.280204152,0.357744733,FALSE
affairs,197,5.30E-05,0.503836317,9.53E-16,affairs,5.196334139,0.357656365,FALSE
cf,242,6.50E-05,0.49287169,2.23E-20,cf,5.134986505,0.357537096,FALSE
ap,190,5.11E-05,0.557184751,5.63E-11,ap,5.230781325,0.357510784,FALSE
jews,178,4.78E-05,0.601351351,6.62E-08,jews,5.267348208,0.357446492,FALSE
obtain,139,3.74E-05,0.615044248,6.13E-06,obtain,5.33852316,0.357429068,FALSE
cl,183,4.92E-05,0.54954955,3.96E-11,cl,5.235270145,0.357376688,FALSE
bird,89,2.39E-05,0.669172932,0.003802951,bird,5.476986767,0.357316096,FALSE
containing,105,2.82E-05,0.660377358,0.001067691,containing,5.428773854,0.35731422,FALSE
relating,99,2.66E-05,0.647058824,0.000807746,relating,5.439199221,0.35731017,FALSE
done,625,0.000167989,0.395319418,5.66E-95,done,4.82377832,0.357225228,FALSE
land,526,0.00014138,0.403065134,3.21E-76,land,4.873638422,0.357156958,FALSE
pay,339,9.11E-05,0.44488189,5.65E-38,pay,5.014404906,0.357092458,FALSE
aside,145,3.90E-05,0.680751174,0.000384094,aside,5.349515087,0.357083132,FALSE
pleased,197,5.30E-05,0.532432432,3.34E-13,pleased,5.204233788,0.357045001,FALSE
iron,175,4.70E-05,0.629496403,1.49E-06,iron,5.279265522,0.357035776,FALSE
viii,164,4.41E-05,0.600732601,2.08E-07,viii,5.283635403,0.357022707,FALSE
separate,111,2.98E-05,0.668674699,0.001137787,separate,5.414091018,0.356933205,FALSE
favour,306,8.22E-05,0.472222222,6.17E-29,favour,5.054511435,0.35684823,FALSE
fourth,164,4.41E-05,0.573426573,9.56E-09,fourth,5.269614617,0.356794737,FALSE
isle,148,3.98E-05,0.614107884,2.79E-06,isle,5.314418083,0.356773,FALSE
den,120,3.23E-05,0.652173913,0.000288402,den,5.385113847,0.35675068,TRUE
lest,103,2.77E-05,0.700680272,0.006421137,lest,5.441730456,0.356599211,FALSE
k,430,0.000115577,0.40952381,5.00E-60,k,4.923534633,0.35644208,FALSE
pr,208,5.59E-05,0.53470437,1.14E-13,pr,5.183814589,0.35637161,FALSE
hours,229,6.16E-05,0.52886836,1.82E-15,hours,5.154179932,0.356224008,FALSE
ns,150,4.03E-05,0.579150579,7.82E-08,ns,5.288154903,0.356161882,FALSE
question,243,6.53E-05,0.49795082,8.13E-20,question,5.120609717,0.356032678,FALSE
ministers,144,3.87E-05,0.576,1.03E-07,ministers,5.292277594,0.355708538,FALSE
wait,142,3.82E-05,0.604255319,1.92E-06,wait,5.307238762,0.355582367,FALSE
occasioned,117,3.14E-05,0.726708075,0.009782569,occasioned,5.404558057,0.355416091,FALSE
surprised,92,2.47E-05,0.702290076,0.010773368,surprised,5.45929407,0.355398301,FALSE
consideration,193,5.19E-05,0.542134831,3.28E-12,consideration,5.195699207,0.35529122,FALSE
rejoice,94,2.53E-05,0.691176471,0.006733387,rejoice,5.447980382,0.355259937,FALSE
sec,89,2.39E-05,0.674242424,0.004614204,sec,5.455550143,0.355255344,FALSE
sirs,118,3.17E-05,0.670454545,0.000856148,sirs,5.375376961,0.354922354,FALSE
deemed,78,2.10E-05,0.709090909,0.023506978,deemed,5.498954026,0.354909386,FALSE
ante,91,2.45E-05,0.728,0.024517225,ante,5.464375457,0.354803014,FALSE
right,607,0.000163151,0.360023725,1.01E-116,right,4.782703829,0.354788155,FALSE
necessity,169,4.54E-05,0.569023569,3.23E-09,necessity,5.237051788,0.354753867,FALSE
pretence,123,3.31E-05,0.608910891,1.38E-05,pretence,5.335800748,0.354596856,FALSE
shalt,104,2.80E-05,0.65408805,0.00083583,shalt,5.398155695,0.354480759,FALSE
body,591,0.000158851,0.373814042,1.15E-103,body,4.795896671,0.354422844,FALSE
reduced,163,4.38E-05,0.646825397,1.45E-05,reduced,5.275156619,0.354321358,FALSE
tear,105,2.82E-05,0.714285714,0.009662228,tear,5.415191635,0.354287975,FALSE
alive,113,3.04E-05,0.660818713,0.000691553,alive,5.376125513,0.354204916,FALSE
purpose,332,8.92E-05,0.451086957,8.92E-36,purpose,4.990108821,0.353877049,FALSE
preached,85,2.28E-05,0.708333333,0.017349552,preached,5.465423679,0.353875004,FALSE
growth,71,1.91E-05,0.696078431,0.022280795,growth,5.505916652,0.353848113,FALSE
europe,166,4.46E-05,0.58041958,1.81E-08,europe,5.236119188,0.353792122,FALSE
post,111,2.98E-05,0.637931034,0.000227559,post,5.365992203,0.353776204,FALSE
dangers,90,2.42E-05,0.731707317,0.028097332,dangers,5.456377436,0.353684431,FALSE
wish,172,4.62E-05,0.558441558,5.55E-10,wish,5.216035381,0.353663302,FALSE
reasons,150,4.03E-05,0.555555556,5.05E-09,reasons,5.249724796,0.353656429,FALSE
lt,302,8.12E-05,0.428977273,1.26E-37,lt,4.999339123,0.353624788,FALSE
government,339,9.11E-05,0.434615385,1.49E-40,government,4.971510685,0.353522902,FALSE
cor,191,5.13E-05,0.545714286,7.81E-12,cor,5.18045943,0.353522824,FALSE
go,665,0.00017874,0.341902314,2.02E-144,go,4.732606828,0.353502352,FALSE
princes,218,5.86E-05,0.520286396,1.34E-15,princes,5.133045998,0.353453916,FALSE
deal,164,4.41E-05,0.555932203,1.00E-09,deal,5.223878301,0.353397409,FALSE
tat,118,3.17E-05,0.581280788,2.42E-06,tat,5.32163271,0.353391494,FALSE
od,101,2.71E-05,0.63125,0.000313298,od,5.381553072,0.353227322,FALSE
hall,517,0.000138961,0.364084507,5.44E-97,hall,4.811837245,0.353220965,FALSE
md,64,1.72E-05,0.695652174,0.030308586,md,5.525095411,0.353167993,FALSE
arm,164,4.41E-05,0.55033557,4.64E-10,arm,5.218209947,0.353120871,FALSE
writ,206,5.54E-05,0.495192308,2.64E-17,writ,5.130922144,0.353092506,FALSE
keep,388,0.000104288,0.428256071,4.02E-48,keep,4.926900522,0.35298533,FALSE
attachment,73,1.96E-05,0.701923077,0.023862131,attachment,5.490746298,0.352973669,FALSE
laying,102,2.74E-05,0.698630137,0.006209015,laying,5.403436193,0.352967334,FALSE
sorts,137,3.68E-05,0.56846473,9.80E-08,sorts,5.270641265,0.352816662,FALSE
france,349,9.38E-05,0.428220859,1.88E-43,france,4.952324956,0.352798377,FALSE
hy,85,2.28E-05,0.658914729,0.003194916,hy,5.432295328,0.352754722,FALSE
red,223,5.99E-05,0.504524887,1.44E-17,red,5.111527561,0.352754353,FALSE
related,104,2.80E-05,0.702702703,0.006637068,related,5.395282671,0.352687897,FALSE
brought,495,0.000133047,0.372180451,4.76E-88,brought,4.822520257,0.352571973,FALSE
wood,210,5.64E-05,0.54973822,1.47E-12,wood,5.147289864,0.352553256,FALSE
band,83,2.23E-05,0.728070175,0.032299097,band,5.461341136,0.352481803,FALSE
off,517,0.000138961,0.380987472,1.14E-86,off,4.815883369,0.352443215,TRUE
lor,104,2.80E-05,0.619047619,0.000124938,lor,5.360212184,0.352427446,FALSE
xi,150,4.03E-05,0.553505535,3.90E-09,xi,5.235050415,0.352408855,FALSE
accounted,72,1.94E-05,0.705882353,0.027624239,accounted,5.490609436,0.352376459,FALSE
ti,411,0.00011047,0.380203515,1.35E-69,ti,4.872733976,0.35220173,FALSE
ran,129,3.47E-05,0.589041096,1.61E-06,ran,5.288500128,0.352188738,FALSE
mil,61,1.64E-05,0.701149425,0.039516425,mil,5.52851935,0.352111885,FALSE
dies,111,2.98E-05,0.60326087,2.53E-05,dies,5.332087151,0.352091293,TRUE
preach,79,2.12E-05,0.675213675,0.008056309,preach,5.449501991,0.351905708,FALSE
usually,121,3.25E-05,0.614213198,2.39E-05,usually,5.311734884,0.351863486,FALSE
ea,145,3.90E-05,0.55984556,1.53E-08,ea,5.241299197,0.351842707,FALSE
lives,220,5.91E-05,0.505747126,3.22E-17,lives,5.105992501,0.351833777,FALSE
branch,92,2.47E-05,0.617449664,0.000291636,branch,5.383713403,0.351821388,FALSE
preaching,71,1.91E-05,0.669811321,0.010396136,preaching,5.473161202,0.35180318,FALSE
lastly,64,1.72E-05,0.695652174,0.030308586,lastly,5.509706045,0.351789781,FALSE
afterwards,317,8.52E-05,0.426648721,5.19E-40,afterwards,4.965360245,0.351722231,FALSE
divide,91,2.45E-05,0.689393939,0.007255389,divide,5.414203125,0.35171767,FALSE
vet,66,1.77E-05,0.70212766,0.032472232,vet,5.503681382,0.351712139,FALSE
expect,98,2.63E-05,0.653333333,0.001157947,expect,5.381771043,0.351710226,FALSE
fer,81,2.18E-05,0.675,0.007203049,fer,5.439294639,0.35169152,FALSE
inde,68,1.83E-05,0.686868687,0.019984721,inde,5.488411103,0.351675506,FALSE
ha,253,6.80E-05,0.47645951,1.52E-23,ha,5.052018948,0.351648443,FALSE
surface,118,3.17E-05,0.648351648,0.000262305,surface,5.330804345,0.351622573,FALSE
romans,126,3.39E-05,0.577981651,8.03E-07,romans,5.282580884,0.351576294,FALSE
hie,88,2.37E-05,0.656716418,0.002448846,hie,5.408800053,0.351520681,FALSE
parallel,76,2.04E-05,0.678571429,0.010497802,parallel,5.455615247,0.351519949,FALSE
relate,80,2.15E-05,0.689655172,0.012221811,relate,5.446370812,0.3515156,FALSE
cal,78,2.10E-05,0.684210526,0.011344438,cal,5.451623995,0.351512624,FALSE
permit,103,2.77E-05,0.635802469,0.00034848,permit,5.359574705,0.351501647,FALSE
dangerous,156,4.19E-05,0.563176895,6.48E-09,dangerous,5.218745995,0.351456182,FALSE
fell,236,6.34E-05,0.462745098,4.89E-24,fell,5.060372859,0.351446889,FALSE
prayers,129,3.47E-05,0.575892857,4.84E-07,prayers,5.274352798,0.351426851,FALSE
riches,125,3.36E-05,0.595238095,3.97E-06,riches,5.290197955,0.351379209,FALSE
probable,116,3.12E-05,0.604166667,1.75E-05,probable,5.313477243,0.351359957,FALSE
continual,80,2.15E-05,0.707964602,0.021012419,continual,5.450440353,0.351321316,FALSE
ft,239,6.42E-05,0.460500963,1.14E-24,ft,5.054574683,0.351320743,FALSE
ow,75,2.02E-05,0.669642857,0.008298884,ow,5.452887479,0.351266814,FALSE
falling,110,2.96E-05,0.674846626,0.001599993,falling,5.355140863,0.351225821,FALSE
demand,135,3.63E-05,0.54,4.84E-09,demand,5.243050176,0.351192972,FALSE
leave,397,0.000106707,0.401010101,1.05E-58,leave,4.884918584,0.351155696,FALSE
seize,78,2.10E-05,0.672413793,0.007733716,seize,5.440614942,0.351106403,FALSE
sufferings,85,2.28E-05,0.739130435,0.040034522,sufferings,5.443199271,0.351102747,FALSE
continued,277,7.45E-05,0.443910256,1.69E-31,continued,5.003613557,0.35105023,FALSE
spoken,125,3.36E-05,0.598086124,5.01E-06,spoken,5.286555698,0.350961637,FALSE
malice,96,2.58E-05,0.695652174,0.007225639,malice,5.394365013,0.350920671,FALSE
flesh,133,3.57E-05,0.604545455,4.24E-06,flesh,5.273450643,0.350907807,FALSE
prevailed,108,2.90E-05,0.675,0.001784589,prevailed,5.356029334,0.350877042,FALSE
gates,99,2.66E-05,0.682758621,0.0038752,gates,5.380421333,0.350854447,FALSE
distress,98,2.63E-05,0.604938272,8.66E-05,distress,5.351217824,0.350848673,FALSE
habit,104,2.80E-05,0.634146341,0.000297188,habit,5.344674648,0.350569218,FALSE
spake,72,1.94E-05,0.685714286,0.015918679,spake,5.461090361,0.350502386,FALSE
deny,127,3.41E-05,0.610576923,1.13E-05,deny,5.282726917,0.350441998,FALSE
mad,109,2.93E-05,0.619318182,8.63E-05,mad,5.325794748,0.350422453,FALSE
readily,99,2.66E-05,0.622641509,0.000225712,readily,5.351171813,0.350391327,FALSE
ins,91,2.45E-05,0.598684211,0.000109861,ins,5.36086979,0.350139343,TRUE
longer,256,6.88E-05,0.475836431,6.71E-24,longer,5.031071332,0.350025819,FALSE
circle,125,3.36E-05,0.628140704,4.66E-05,circle,5.28948404,0.350024176,FALSE
dress,108,2.90E-05,0.617142857,8.14E-05,dress,5.322551261,0.34999442,FALSE
toward,77,2.07E-05,0.631147541,0.001743765,toward,5.4156529,0.349979226,FALSE
uni,68,1.83E-05,0.708333333,0.034678706,uni,5.475785779,0.349864321,FALSE
return,380,0.000102137,0.418502203,3.16E-50,return,4.893198786,0.349792201,FALSE
flat,84,2.26E-05,0.682926829,0.00810538,flat,5.411827151,0.349768806,FALSE
suddenly,91,2.45E-05,0.64084507,0.001011707,suddenly,5.371614354,0.349607407,FALSE
industry,74,1.99E-05,0.711538462,0.029444039,industry,5.452532944,0.349604634,FALSE
adam,93,2.50E-05,0.720930233,0.018617727,adam,5.395523349,0.349562962,FALSE
friends,344,9.25E-05,0.43599493,9.10E-41,friends,4.926414192,0.349502984,FALSE
dog,103,2.77E-05,0.686666667,0.003741858,dog,5.35706247,0.349476228,FALSE
mult,80,2.15E-05,0.64,0.002043334,mult,5.403298643,0.349437048,FALSE
execution,183,4.92E-05,0.5,4.48E-15,execution,5.123300446,0.349329594,FALSE
bridge,91,2.45E-05,0.598684211,0.000109861,bridge,5.350231906,0.34927022,FALSE
rough,77,2.07E-05,0.7,0.019036568,rough,5.432857681,0.349192666,FALSE
xiii,93,2.50E-05,0.688888889,0.006494125,xiii,5.379220147,0.349170574,FALSE
direct,79,2.12E-05,0.699115044,0.017010644,direct,5.423254535,0.34898919,FALSE
vent,74,1.99E-05,0.660714286,0.006511537,vent,5.424944551,0.348881975,FALSE
strangers,71,1.91E-05,0.717171717,0.038061475,strangers,5.457047052,0.348818294,FALSE
betwixt,106,2.85E-05,0.612716763,7.22E-05,betwixt,5.311609556,0.348753701,FALSE
unable,75,2.02E-05,0.714285714,0.03036754,unable,5.440211765,0.348752769,FALSE
goes,129,3.47E-05,0.539748954,1.04E-08,goes,5.22662596,0.348717437,FALSE
answer,312,8.39E-05,0.390977444,1.33E-49,answer,4.915160853,0.34869954,FALSE
ps,91,2.45E-05,0.627586207,0.00053302,ps,5.356428581,0.348685264,FALSE
disgrace,78,2.10E-05,0.696428571,0.016434487,disgrace,5.421009855,0.348530234,FALSE
near,446,0.000119877,0.359387591,1.41E-86,near,4.798536258,0.34845924,FALSE
bonne,75,2.02E-05,0.657894737,0.005565531,bonne,5.414897645,0.348431897,FALSE
black,226,6.07E-05,0.483940043,3.22E-20,black,5.050510055,0.348389108,FALSE
soil,117,3.14E-05,0.559808612,3.93E-07,soil,5.256430336,0.348212841,FALSE
vengeance,101,2.71E-05,0.612121212,0.000104438,vengeance,5.317361461,0.348177447,FALSE
constitution,124,3.33E-05,0.536796537,1.45E-08,constitution,5.229792784,0.348171294,FALSE
ind,117,3.14E-05,0.549295775,1.40E-07,ind,5.250362362,0.348155774,FALSE
law,603,0.000162076,0.319216517,2.44E-153,law,4.686708189,0.348121617,FALSE
signal,63,1.69E-05,0.677419355,0.019944456,signal,5.462568161,0.348069554,FALSE
lis,103,2.77E-05,0.588571429,1.86E-05,lis,5.296819848,0.347724236,FALSE
submit,86,2.31E-05,0.632352941,0.000963248,submit,5.360633166,0.347722301,FALSE
expected,101,2.71E-05,0.587209302,2.05E-05,expected,5.300566431,0.347705622,FALSE
daniel,56,1.51E-05,0.691358025,0.039926356,daniel,5.493359145,0.347660005,FALSE
mu,74,1.99E-05,0.654867257,0.005314652,mu,5.407902653,0.34764805,FALSE
put,652,0.000175246,0.324216808,5.51E-160,put,4.664517457,0.347521446,FALSE
ro,199,5.35E-05,0.451247166,5.20E-22,ro,5.055975759,0.347513705,FALSE
hut,105,2.82E-05,0.576923077,6.43E-06,hut,5.284095408,0.347479941,FALSE
remembrance,72,1.94E-05,0.660550459,0.00728371,remembrance,5.415463733,0.347370938,FALSE
sine,82,2.20E-05,0.640625,0.001832185,sine,5.373083564,0.347355938,FALSE
entrance,90,2.42E-05,0.652173913,0.001791784,entrance,5.353643996,0.347303575,FALSE
ell,68,1.83E-05,0.62962963,0.003171611,ell,5.416076361,0.347226078,FALSE
promote,71,1.91E-05,0.651376147,0.005667704,promote,5.411854867,0.347098672,FALSE
woman,292,7.85E-05,0.414184397,4.76E-40,woman,4.928501809,0.346928969,FALSE
dispute,94,2.53E-05,0.643835616,0.000954793,dispute,5.333401671,0.346904939,FALSE
published,105,2.82E-05,0.561497326,1.84E-06,published,5.267751283,0.346701895,FALSE
instrument,76,2.04E-05,0.723809524,0.037117977,instrument,5.416729583,0.346665283,FALSE
forgive,88,2.37E-05,0.594594595,0.00011352,forgive,5.326723844,0.34663625,FALSE
